timestamp,aqi,pm25,no2,co,o3,pm10,datetime,year,month,day,hour,day_of_week,week_of_year,date,season,pm25_category,no2_category,is_rush_hour
1721012400,1,5.91,21.25,155.21,5.81,6.76,2024-07-15 03:00:00,2024,7,15,3,0,29,2024-07-15,Summer,Fair,Low,False
1721016000,1,6.84,21.42,155.21,1.9,7.8,2024-07-15 04:00:00,2024,7,15,4,0,29,2024-07-15,Summer,Fair,Low,False
1721019600,1,8.15,22.62,160.22,0.79,9.22,2024-07-15 05:00:00,2024,7,15,5,0,29,2024-07-15,Summer,Fair,Low,False
1721023200,2,10.51,25.36,180.24,3.0,11.76,2024-07-15 06:00:00,2024,7,15,6,0,29,2024-07-15,Summer,Moderate,Low,False
1721026800,2,14.16,35.64,205.28,4.92,15.64,2024-07-15 07:00:00,2024,7,15,7,0,29,2024-07-15,Summer,Moderate,Low,True
1721030400,2,16.31,39.07,226.97,7.69,17.96,2024-07-15 08:00:00,2024,7,15,8,0,29,2024-07-15,Summer,Poor,Low,True
1721034000,2,16.13,40.44,233.65,11.44,18.0,2024-07-15 09:00:00,2024,7,15,9,0,29,2024-07-15,Summer,Poor,Low,True
1721037600,2,9.17,34.27,195.26,48.64,10.59,2024-07-15 10:00:00,2024,7,15,10,0,29,2024-07-15,Summer,Fair,Low,False
1721041200,2,7.24,24.33,183.58,64.37,8.09,2024-07-15 11:00:00,2024,7,15,11,0,29,2024-07-15,Summer,Fair,Low,False
1721044800,2,6.94,20.73,178.58,69.38,7.54,2024-07-15 12:00:00,2024,7,15,12,0,29,2024-07-15,Summer,Fair,Low,False
1721048400,2,6.86,19.36,175.24,69.38,7.41,2024-07-15 13:00:00,2024,7,15,13,0,29,2024-07-15,Summer,Fair,Low,False
1721052000,2,6.36,15.59,170.23,74.39,6.98,2024-07-15 14:00:00,2024,7,15,14,0,29,2024-07-15,Summer,Fair,Low,False
1721055600,2,5.32,11.82,166.89,79.39,5.91,2024-07-15 15:00:00,2024,7,15,15,0,29,2024-07-15,Summer,Fair,Low,False
1721059200,2,4.11,10.28,163.56,86.55,4.49,2024-07-15 16:00:00,2024,7,15,16,0,29,2024-07-15,Summer,Good,Low,False
1721062800,2,4.65,14.22,166.89,85.83,4.96,2024-07-15 17:00:00,2024,7,15,17,0,29,2024-07-15,Summer,Good,Low,True
1721066400,2,6.09,17.14,171.9,83.68,6.44,2024-07-15 18:00:00,2024,7,15,18,0,29,2024-07-15,Summer,Fair,Low,True
1721070000,2,9.41,19.88,183.58,82.97,9.91,2024-07-15 19:00:00,2024,7,15,19,0,29,2024-07-15,Summer,Fair,Low,True
1721073600,2,12.06,20.05,191.93,85.12,12.57,2024-07-15 20:00:00,2024,7,15,20,0,29,2024-07-15,Summer,Moderate,Low,False
1721077200,2,12.19,20.22,195.26,81.54,12.66,2024-07-15 21:00:00,2024,7,15,21,0,29,2024-07-15,Summer,Moderate,Low,False
1721080800,2,10.83,20.56,193.6,71.53,11.26,2024-07-15 22:00:00,2024,7,15,22,0,29,2024-07-15,Summer,Moderate,Low,False
1721084400,2,8.0,17.82,183.58,61.51,8.34,2024-07-15 23:00:00,2024,7,15,23,0,29,2024-07-15,Summer,Fair,Low,False
1721088000,1,6.1,13.54,173.57,56.51,6.96,2024-07-16 00:00:00,2024,7,16,0,1,29,2024-07-16,Summer,Fair,Low,False
1721091600,1,4.27,9.94,161.89,55.07,5.6,2024-07-16 01:00:00,2024,7,16,1,1,29,2024-07-16,Summer,Good,Low,False
1721095200,1,3.03,6.6,156.88,57.22,3.41,2024-07-16 02:00:00,2024,7,16,2,1,29,2024-07-16,Summer,Good,Low,False
1721098800,1,2.84,5.44,155.21,55.79,2.96,2024-07-16 03:00:00,2024,7,16,3,1,29,2024-07-16,Summer,Good,Low,False
1721102400,1,2.21,4.8,151.87,50.78,2.3,2024-07-16 04:00:00,2024,7,16,4,1,29,2024-07-16,Summer,Good,Low,False
1721106000,1,1.34,4.63,156.88,50.78,1.43,2024-07-16 05:00:00,2024,7,16,5,1,29,2024-07-16,Summer,Good,Low,False
1721109600,1,1.46,6.51,158.55,49.35,1.58,2024-07-16 06:00:00,2024,7,16,6,1,29,2024-07-16,Summer,Good,Low,False
1721113200,1,2.01,10.11,160.22,47.21,2.14,2024-07-16 07:00:00,2024,7,16,7,1,29,2024-07-16,Summer,Good,Low,True
1721116800,1,2.44,11.65,161.89,47.21,2.57,2024-07-16 08:00:00,2024,7,16,8,1,29,2024-07-16,Summer,Good,Low,True
1721120400,1,2.56,10.88,165.22,47.21,2.69,2024-07-16 09:00:00,2024,7,16,9,1,29,2024-07-16,Summer,Good,Low,True
1721124000,1,1.99,8.83,165.22,47.21,2.11,2024-07-16 10:00:00,2024,7,16,10,1,29,2024-07-16,Summer,Good,Low,False
1721127600,1,1.62,7.28,161.89,45.78,1.75,2024-07-16 11:00:00,2024,7,16,11,1,29,2024-07-16,Summer,Good,Low,False
1721131200,1,1.77,6.51,161.89,51.5,1.89,2024-07-16 12:00:00,2024,7,16,12,1,29,2024-07-16,Summer,Good,Low,False
1721134800,2,2.72,5.91,166.89,78.68,2.84,2024-07-16 13:00:00,2024,7,16,13,1,29,2024-07-16,Summer,Good,Low,False
1721138400,3,3.05,5.4,170.23,108.72,3.16,2024-07-16 14:00:00,2024,7,16,14,1,29,2024-07-16,Summer,Good,Low,False
1721142000,3,3.18,5.44,168.56,110.15,3.29,2024-07-16 15:00:00,2024,7,16,15,1,29,2024-07-16,Summer,Good,Low,False
1721145600,3,3.37,6.25,163.56,100.14,3.49,2024-07-16 16:00:00,2024,7,16,16,1,29,2024-07-16,Summer,Good,Low,False
1721149200,2,3.49,7.63,160.22,91.55,3.63,2024-07-16 17:00:00,2024,7,16,17,1,29,2024-07-16,Summer,Good,Low,True
1721152800,2,2.61,7.97,160.22,84.4,2.75,2024-07-16 18:00:00,2024,7,16,18,1,29,2024-07-16,Summer,Good,Low,True
1721156400,2,2.1,13.37,163.56,67.95,2.27,2024-07-16 19:00:00,2024,7,16,19,1,29,2024-07-16,Summer,Good,Low,True
1721160000,1,2.22,19.36,168.56,50.78,2.44,2024-07-16 20:00:00,2024,7,16,20,1,29,2024-07-16,Summer,Good,Low,False
1721163600,1,2.63,23.31,170.23,38.98,2.9,2024-07-16 21:00:00,2024,7,16,21,1,29,2024-07-16,Summer,Good,Low,False
1721167200,1,3.04,26.39,171.9,32.19,3.37,2024-07-16 22:00:00,2024,7,16,22,1,29,2024-07-16,Summer,Good,Low,False
1721170800,1,2.93,23.65,166.89,30.04,3.3,2024-07-16 23:00:00,2024,7,16,23,1,29,2024-07-16,Summer,Good,Low,False
1721174400,1,2.6,17.48,161.89,29.33,3.02,2024-07-17 00:00:00,2024,7,17,0,2,29,2024-07-17,Summer,Good,Low,False
1721178000,1,2.45,12.85,155.21,25.39,2.91,2024-07-17 01:00:00,2024,7,17,1,2,29,2024-07-17,Summer,Good,Low,False
1721181600,1,2.55,11.31,150.2,18.42,3.06,2024-07-17 02:00:00,2024,7,17,2,2,29,2024-07-17,Summer,Good,Low,False
1721185200,1,2.74,10.97,148.53,12.7,3.32,2024-07-17 03:00:00,2024,7,17,3,2,29,2024-07-17,Summer,Good,Low,False
1721188800,1,2.93,11.31,146.87,8.23,3.57,2024-07-17 04:00:00,2024,7,17,4,2,29,2024-07-17,Summer,Good,Low,False
1721192400,1,3.2,12.17,148.53,4.56,3.94,2024-07-17 05:00:00,2024,7,17,5,2,29,2024-07-17,Summer,Good,Low,False
1721196000,1,3.88,11.65,158.55,4.16,4.72,2024-07-17 06:00:00,2024,7,17,6,2,29,2024-07-17,Summer,Good,Low,False
1721199600,1,4.97,12.51,176.91,4.43,5.93,2024-07-17 07:00:00,2024,7,17,7,2,29,2024-07-17,Summer,Good,Low,True
1721203200,1,6.12,14.22,195.26,4.74,7.17,2024-07-17 08:00:00,2024,7,17,8,2,29,2024-07-17,Summer,Fair,Low,True
1721206800,1,7.13,18.68,210.29,6.08,8.3,2024-07-17 09:00:00,2024,7,17,9,2,29,2024-07-17,Summer,Fair,Low,True
1721210400,2,4.33,16.45,171.9,60.08,5.07,2024-07-17 10:00:00,2024,7,17,10,2,29,2024-07-17,Summer,Good,Low,False
1721214000,2,2.78,10.2,163.56,74.39,3.17,2024-07-17 11:00:00,2024,7,17,11,2,29,2024-07-17,Summer,Good,Low,False
1721217600,2,2.33,8.23,160.22,80.82,2.61,2024-07-17 12:00:00,2024,7,17,12,2,29,2024-07-17,Summer,Good,Low,False
1721221200,2,2.2,7.37,158.55,86.55,2.45,2024-07-17 13:00:00,2024,7,17,13,2,29,2024-07-17,Summer,Good,Low,False
1721224800,2,2.16,7.45,158.55,89.41,2.44,2024-07-17 14:00:00,2024,7,17,14,2,29,2024-07-17,Summer,Good,Low,False
1721228400,2,2.15,8.05,158.55,90.12,2.46,2024-07-17 15:00:00,2024,7,17,15,2,29,2024-07-17,Summer,Good,Low,False
1721232000,2,2.52,9.85,160.22,90.84,2.88,2024-07-17 16:00:00,2024,7,17,16,2,29,2024-07-17,Summer,Good,Low,False
1721235600,2,3.48,13.88,163.56,91.55,3.94,2024-07-17 17:00:00,2024,7,17,17,2,29,2024-07-17,Summer,Good,Low,True
1721239200,2,4.14,15.42,163.56,90.84,4.72,2024-07-17 18:00:00,2024,7,17,18,2,29,2024-07-17,Summer,Good,Low,True
1721242800,2,4.51,20.22,166.89,77.96,5.25,2024-07-17 19:00:00,2024,7,17,19,2,29,2024-07-17,Summer,Good,Low,True
1721246400,1,5.08,28.45,173.57,55.07,5.95,2024-07-17 20:00:00,2024,7,17,20,2,29,2024-07-17,Summer,Fair,Low,False
1721250000,1,5.55,32.9,176.91,39.34,6.51,2024-07-17 21:00:00,2024,7,17,21,2,29,2024-07-17,Summer,Fair,Low,False
1721253600,1,5.88,36.33,180.24,27.18,6.89,2024-07-17 22:00:00,2024,7,17,22,2,29,2024-07-17,Summer,Fair,Low,False
1721257200,1,6.15,35.99,176.91,19.13,7.17,2024-07-17 23:00:00,2024,7,17,23,2,29,2024-07-17,Summer,Fair,Low,False
1721260800,1,6.45,33.24,171.9,14.48,7.49,2024-07-18 00:00:00,2024,7,18,0,3,29,2024-07-18,Summer,Fair,Low,False
1721264400,1,7.34,25.02,161.89,15.91,8.8,2024-07-18 01:00:00,2024,7,18,1,3,29,2024-07-18,Summer,Fair,Low,False
1721268000,1,8.09,22.28,158.55,10.73,9.65,2024-07-18 02:00:00,2024,7,18,2,3,29,2024-07-18,Summer,Fair,Low,False
1721271600,1,9.18,20.91,156.88,6.97,10.86,2024-07-18 03:00:00,2024,7,18,3,3,29,2024-07-18,Summer,Fair,Low,False
1721275200,2,10.49,20.73,156.88,4.2,12.32,2024-07-18 04:00:00,2024,7,18,4,3,29,2024-07-18,Summer,Moderate,Low,False
1721278800,2,12.06,21.76,160.22,2.7,14.08,2024-07-18 05:00:00,2024,7,18,5,3,29,2024-07-18,Summer,Moderate,Low,False
1721282400,2,14.03,23.31,171.9,4.25,16.26,2024-07-18 06:00:00,2024,7,18,6,3,29,2024-07-18,Summer,Moderate,Low,False
1721286000,2,16.09,24.33,190.26,8.94,18.45,2024-07-18 07:00:00,2024,7,18,7,3,29,2024-07-18,Summer,Poor,Low,True
1721289600,2,17.37,27.76,211.95,12.34,19.71,2024-07-18 08:00:00,2024,7,18,8,3,29,2024-07-18,Summer,Poor,Low,True
1721293200,2,17.27,34.27,223.64,21.82,19.46,2024-07-18 09:00:00,2024,7,18,9,3,29,2024-07-18,Summer,Poor,Low,True
1721296800,2,10.61,28.79,195.26,63.66,12.11,2024-07-18 10:00:00,2024,7,18,10,3,29,2024-07-18,Summer,Moderate,Low,False
1721300400,2,7.19,18.68,178.58,86.55,8.22,2024-07-18 11:00:00,2024,7,18,11,3,29,2024-07-18,Summer,Fair,Low,False
1721304000,3,5.33,11.14,165.22,100.14,6.1,2024-07-18 12:00:00,2024,7,18,12,3,29,2024-07-18,Summer,Fair,Low,False
1721307600,3,4.36,6.51,156.88,104.43,5.0,2024-07-18 13:00:00,2024,7,18,13,3,29,2024-07-18,Summer,Good,Low,False
1721311200,3,5.01,6.0,158.55,107.29,5.71,2024-07-18 14:00:00,2024,7,18,14,3,29,2024-07-18,Summer,Fair,Low,False
1721314800,3,6.48,6.43,165.22,113.01,7.31,2024-07-18 15:00:00,2024,7,18,15,3,29,2024-07-18,Summer,Fair,Low,False
1721318400,3,6.75,8.05,168.56,110.15,7.56,2024-07-18 16:00:00,2024,7,18,16,3,29,2024-07-18,Summer,Fair,Low,False
1721322000,2,5.86,11.14,171.9,98.71,6.51,2024-07-18 17:00:00,2024,7,18,17,3,29,2024-07-18,Summer,Fair,Low,True
1721325600,2,4.9,12.85,171.9,87.98,5.43,2024-07-18 18:00:00,2024,7,18,18,3,29,2024-07-18,Summer,Good,Low,True
1721329200,1,5.12,26.73,183.58,57.22,5.65,2024-07-18 19:00:00,2024,7,18,19,3,29,2024-07-18,Summer,Fair,Low,True
1721332800,2,6.17,47.3,205.28,19.67,6.77,2024-07-18 20:00:00,2024,7,18,20,3,29,2024-07-18,Summer,Fair,Low,False
1721336400,2,6.98,54.84,220.3,3.08,7.67,2024-07-18 21:00:00,2024,7,18,21,3,29,2024-07-18,Summer,Fair,Low,False
1721340000,2,7.45,52.78,223.64,0.24,8.2,2024-07-18 22:00:00,2024,7,18,22,3,29,2024-07-18,Summer,Fair,Low,False
1721343600,2,7.5,47.98,220.3,0.04,8.28,2024-07-18 23:00:00,2024,7,18,23,3,29,2024-07-18,Summer,Fair,Low,False
1721347200,2,7.68,41.81,208.62,0.04,8.51,2024-07-19 00:00:00,2024,7,19,0,4,29,2024-07-19,Summer,Fair,Low,False
1721350800,1,7.99,35.99,195.26,0.08,8.89,2024-07-19 01:00:00,2024,7,19,1,4,29,2024-07-19,Summer,Fair,Low,False
1721354400,1,8.49,31.19,186.92,0.07,9.45,2024-07-19 02:00:00,2024,7,19,2,4,29,2024-07-19,Summer,Fair,Low,False
1721358000,1,9.13,28.1,183.58,0.03,10.16,2024-07-19 03:00:00,2024,7,19,3,4,29,2024-07-19,Summer,Fair,Low,False
1721361600,1,9.84,25.7,183.58,0.01,10.95,2024-07-19 04:00:00,2024,7,19,4,4,29,2024-07-19,Summer,Fair,Low,False
1721365200,2,10.69,23.31,186.92,0.23,11.9,2024-07-19 05:00:00,2024,7,19,5,4,29,2024-07-19,Summer,Moderate,Low,False
1721368800,2,12.15,20.22,200.27,2.41,13.49,2024-07-19 06:00:00,2024,7,19,6,4,29,2024-07-19,Summer,Moderate,Low,False
1721372400,2,14.23,20.56,220.3,5.14,15.74,2024-07-19 07:00:00,2024,7,19,7,4,29,2024-07-19,Summer,Moderate,Low,True
1721376000,2,16.52,26.39,236.99,8.76,18.24,2024-07-19 08:00:00,2024,7,19,8,4,29,2024-07-19,Summer,Poor,Low,True
1721379600,2,18.82,36.67,250.34,16.45,20.72,2024-07-19 09:00:00,2024,7,19,9,4,29,2024-07-19,Summer,Poor,Low,True
1721383200,2,10.8,21.59,196.93,98.71,12.16,2024-07-19 10:00:00,2024,7,19,10,4,29,2024-07-19,Summer,Moderate,Low,False
1721386800,3,7.34,9.94,181.91,113.01,8.17,2024-07-19 11:00:00,2024,7,19,11,4,29,2024-07-19,Summer,Fair,Low,False
1721390400,3,5.79,6.6,176.91,115.87,6.39,2024-07-19 12:00:00,2024,7,19,12,4,29,2024-07-19,Summer,Fair,Low,False
1721394000,3,5.23,5.48,175.24,117.3,5.73,2024-07-19 13:00:00,2024,7,19,13,4,29,2024-07-19,Summer,Fair,Low,False
1721397600,3,5.85,5.44,175.24,118.73,6.39,2024-07-19 14:00:00,2024,7,19,14,4,29,2024-07-19,Summer,Fair,Low,False
1721401200,3,6.72,5.57,175.24,121.59,7.31,2024-07-19 15:00:00,2024,7,19,15,4,29,2024-07-19,Summer,Fair,Low,False
1721404800,3,7.08,7.28,176.91,120.16,7.74,2024-07-19 16:00:00,2024,7,19,16,4,29,2024-07-19,Summer,Fair,Low,False
1721408400,3,7.04,10.11,178.58,114.44,7.75,2024-07-19 17:00:00,2024,7,19,17,4,29,2024-07-19,Summer,Fair,Low,True
1721412000,3,6.69,11.31,178.58,104.43,7.42,2024-07-19 18:00:00,2024,7,19,18,4,29,2024-07-19,Summer,Fair,Low,True
1721415600,2,7.06,13.71,180.24,92.98,7.86,2024-07-19 19:00:00,2024,7,19,19,4,29,2024-07-19,Summer,Fair,Low,True
1721419200,2,11.31,18.85,188.59,90.84,12.41,2024-07-19 20:00:00,2024,7,19,20,4,29,2024-07-19,Summer,Moderate,Low,False
1721422800,2,16.91,20.91,193.6,87.98,18.32,2024-07-19 21:00:00,2024,7,19,21,4,29,2024-07-19,Summer,Poor,Low,False
1721426400,2,22.94,28.1,196.93,70.1,24.73,2024-07-19 22:00:00,2024,7,19,22,4,29,2024-07-19,Summer,Poor,Low,False
1721430000,3,26.37,33.59,191.93,51.5,28.54,2024-07-19 23:00:00,2024,7,19,23,4,29,2024-07-19,Summer,Very Poor,Low,False
1721433600,2,22.36,27.42,180.24,45.78,24.56,2024-07-20 00:00:00,2024,7,20,0,5,29,2024-07-20,Summer,Poor,Low,False
1721437200,2,14.59,18.16,165.22,46.49,16.5,2024-07-20 01:00:00,2024,7,20,1,5,29,2024-07-20,Summer,Moderate,Low,False
1721440800,1,9.17,13.02,156.88,45.06,10.74,2024-07-20 02:00:00,2024,7,20,2,5,29,2024-07-20,Summer,Fair,Low,False
1721444400,1,7.12,10.8,151.87,41.48,8.53,2024-07-20 03:00:00,2024,7,20,3,5,29,2024-07-20,Summer,Fair,Low,False
1721448000,1,6.71,9.68,150.2,37.91,8.17,2024-07-20 04:00:00,2024,7,20,4,5,29,2024-07-20,Summer,Fair,Low,False
1721451600,1,6.77,9.6,150.2,34.33,8.32,2024-07-20 05:00:00,2024,7,20,5,5,29,2024-07-20,Summer,Fair,Low,False
1721455200,1,6.99,12.34,153.54,30.04,8.53,2024-07-20 06:00:00,2024,7,20,6,5,29,2024-07-20,Summer,Fair,Low,False
1721458800,1,6.8,16.79,158.55,28.25,8.15,2024-07-20 07:00:00,2024,7,20,7,5,29,2024-07-20,Summer,Fair,Low,True
1721462400,1,5.82,17.99,163.56,31.47,6.95,2024-07-20 08:00:00,2024,7,20,8,5,29,2024-07-20,Summer,Fair,Low,True
1721466000,1,4.7,16.11,166.89,35.05,5.78,2024-07-20 09:00:00,2024,7,20,9,5,29,2024-07-20,Summer,Good,Low,True
1721469600,1,2.4,8.74,175.24,47.21,3.06,2024-07-20 10:00:00,2024,7,20,10,5,29,2024-07-20,Summer,Good,Low,False
1721473200,1,1.93,6.17,178.58,50.78,2.51,2024-07-20 11:00:00,2024,7,20,11,5,29,2024-07-20,Summer,Good,Low,False
1721476800,1,2.13,5.74,180.24,53.64,2.79,2024-07-20 12:00:00,2024,7,20,12,5,29,2024-07-20,Summer,Good,Low,False
1721480400,2,2.2,4.5,181.91,62.94,2.84,2024-07-20 13:00:00,2024,7,20,13,5,29,2024-07-20,Summer,Good,Low,False
1721484000,2,2.51,4.54,180.24,69.38,3.11,2024-07-20 14:00:00,2024,7,20,14,5,29,2024-07-20,Summer,Good,Low,False
1721487600,2,2.9,5.23,178.58,70.1,3.42,2024-07-20 15:00:00,2024,7,20,15,5,29,2024-07-20,Summer,Good,Low,False
1721491200,2,3.24,8.23,176.91,65.8,3.74,2024-07-20 16:00:00,2024,7,20,16,5,29,2024-07-20,Summer,Good,Low,False
1721494800,2,3.7,11.65,176.91,60.08,4.27,2024-07-20 17:00:00,2024,7,20,17,5,29,2024-07-20,Summer,Good,Low,True
1721498400,1,4.2,13.02,175.24,57.22,4.92,2024-07-20 18:00:00,2024,7,20,18,5,29,2024-07-20,Summer,Good,Low,True
1721502000,1,4.73,14.74,173.57,53.64,5.6,2024-07-20 19:00:00,2024,7,20,19,5,29,2024-07-20,Summer,Good,Low,True
1721505600,1,5.71,17.31,173.57,48.64,6.78,2024-07-20 20:00:00,2024,7,20,20,5,29,2024-07-20,Summer,Fair,Low,False
1721509200,1,6.58,18.68,173.57,43.99,7.72,2024-07-20 21:00:00,2024,7,20,21,5,29,2024-07-20,Summer,Fair,Low,False
1721512800,1,6.76,19.19,173.57,39.7,7.81,2024-07-20 22:00:00,2024,7,20,22,5,29,2024-07-20,Summer,Fair,Low,False
1721516400,1,6.37,18.16,175.24,35.41,7.27,2024-07-20 23:00:00,2024,7,20,23,5,29,2024-07-20,Summer,Fair,Low,False
1721520000,1,5.63,16.11,178.58,31.83,6.4,2024-07-21 00:00:00,2024,7,21,0,6,29,2024-07-21,Summer,Fair,Low,False
1721523600,1,4.26,12.34,181.91,31.11,4.86,2024-07-21 01:00:00,2024,7,21,1,6,29,2024-07-21,Summer,Good,Low,False
1721527200,1,2.99,8.83,181.91,31.47,3.43,2024-07-21 02:00:00,2024,7,21,2,6,29,2024-07-21,Summer,Good,Low,False
1721530800,1,2.52,7.45,180.24,30.04,2.94,2024-07-21 03:00:00,2024,7,21,3,6,29,2024-07-21,Summer,Good,Low,False
1721534400,1,2.31,7.37,176.91,26.82,2.8,2024-07-21 04:00:00,2024,7,21,4,6,29,2024-07-21,Summer,Good,Low,False
1721538000,1,2.17,8.14,178.58,23.25,2.76,2024-07-21 05:00:00,2024,7,21,5,6,29,2024-07-21,Summer,Good,Low,False
1721541600,1,2.16,9.68,183.58,19.67,2.84,2024-07-21 06:00:00,2024,7,21,6,6,29,2024-07-21,Summer,Good,Low,False
1721545200,1,2.24,10.54,181.91,20.21,2.91,2024-07-21 07:00:00,2024,7,21,7,6,29,2024-07-21,Summer,Good,Low,True
1721548800,1,2.45,10.45,175.24,26.82,3.13,2024-07-21 08:00:00,2024,7,21,8,6,29,2024-07-21,Summer,Good,Low,True
1721552400,1,2.5,8.57,166.89,35.41,3.21,2024-07-21 09:00:00,2024,7,21,9,6,29,2024-07-21,Summer,Good,Low,True
1721556000,1,1.84,5.74,161.89,48.64,2.37,2024-07-21 10:00:00,2024,7,21,10,6,29,2024-07-21,Summer,Good,Low,False
1721559600,2,1.34,4.11,160.22,61.51,1.71,2024-07-21 11:00:00,2024,7,21,11,6,29,2024-07-21,Summer,Good,Low,False
1721563200,2,1.36,3.43,158.55,70.1,1.73,2024-07-21 12:00:00,2024,7,21,12,6,29,2024-07-21,Summer,Good,Low,False
1721566800,2,1.32,2.96,160.22,77.25,1.68,2024-07-21 13:00:00,2024,7,21,13,6,29,2024-07-21,Summer,Good,Low,False
1721570400,2,1.14,2.91,160.22,82.25,1.41,2024-07-21 14:00:00,2024,7,21,14,6,29,2024-07-21,Summer,Good,Low,False
1721574000,2,0.96,3.13,161.89,82.97,1.16,2024-07-21 15:00:00,2024,7,21,15,6,29,2024-07-21,Summer,Good,Low,False
1721577600,2,0.94,4.16,163.56,82.25,1.11,2024-07-21 16:00:00,2024,7,21,16,6,29,2024-07-21,Summer,Good,Low,False
1721581200,2,0.99,5.83,166.89,80.11,1.17,2024-07-21 17:00:00,2024,7,21,17,6,29,2024-07-21,Summer,Good,Low,True
1721584800,2,0.92,6.68,166.89,76.53,1.12,2024-07-21 18:00:00,2024,7,21,18,6,29,2024-07-21,Summer,Good,Low,True
1721588400,2,0.86,7.2,165.22,71.53,1.14,2024-07-21 19:00:00,2024,7,21,19,6,29,2024-07-21,Summer,Good,Low,True
1721592000,2,1.02,8.31,163.56,62.94,1.4,2024-07-21 20:00:00,2024,7,21,20,6,29,2024-07-21,Summer,Good,Low,False
1721595600,2,1.33,8.83,165.22,61.51,1.76,2024-07-21 21:00:00,2024,7,21,21,6,29,2024-07-21,Summer,Good,Low,False
1721599200,1,1.62,9.34,170.23,59.37,2.17,2024-07-21 22:00:00,2024,7,21,22,6,29,2024-07-21,Summer,Good,Low,False
1721602800,1,1.67,9.6,165.22,52.21,2.48,2024-07-21 23:00:00,2024,7,21,23,6,29,2024-07-21,Summer,Good,Low,False
1721606400,1,1.51,9.51,161.89,45.06,2.48,2024-07-22 00:00:00,2024,7,22,0,0,30,2024-07-22,Summer,Good,Low,False
1721610000,1,1.33,9.17,160.22,40.05,2.31,2024-07-22 01:00:00,2024,7,22,1,0,30,2024-07-22,Summer,Good,Low,False
1721613600,1,1.26,9.25,158.55,36.48,2.2,2024-07-22 02:00:00,2024,7,22,2,0,30,2024-07-22,Summer,Good,Low,False
1721617200,1,1.26,9.51,158.55,33.62,2.21,2024-07-22 03:00:00,2024,7,22,3,0,30,2024-07-22,Summer,Good,Low,False
1721620800,1,1.27,9.42,158.55,31.47,2.21,2024-07-22 04:00:00,2024,7,22,4,0,30,2024-07-22,Summer,Good,Low,False
1721624400,1,1.57,10.2,158.55,29.68,2.76,2024-07-22 05:00:00,2024,7,22,5,0,30,2024-07-22,Summer,Good,Low,False
1721628000,1,2.5,13.54,161.89,32.19,4.86,2024-07-22 06:00:00,2024,7,22,6,0,30,2024-07-22,Summer,Good,Low,False
1721631600,1,3.2,13.71,161.89,42.2,7.19,2024-07-22 07:00:00,2024,7,22,7,0,30,2024-07-22,Summer,Good,Low,True
1721635200,1,3.51,14.05,163.56,44.35,6.73,2024-07-22 08:00:00,2024,7,22,8,0,30,2024-07-22,Summer,Good,Low,True
1721638800,1,3.5,12.17,163.56,47.92,5.54,2024-07-22 09:00:00,2024,7,22,9,0,30,2024-07-22,Summer,Good,Low,True
1721642400,1,2.85,9.94,166.89,51.5,3.89,2024-07-22 10:00:00,2024,7,22,10,0,30,2024-07-22,Summer,Good,Low,False
1721646000,1,2.69,8.31,173.57,55.79,3.43,2024-07-22 11:00:00,2024,7,22,11,0,30,2024-07-22,Summer,Good,Low,False
1721649600,2,2.59,6.51,186.92,62.94,3.17,2024-07-22 12:00:00,2024,7,22,12,0,30,2024-07-22,Summer,Good,Low,False
1721653200,2,2.36,5.01,201.94,72.24,2.88,2024-07-22 13:00:00,2024,7,22,13,0,30,2024-07-22,Summer,Good,Low,False
1721656800,2,2.13,4.24,216.96,77.96,2.63,2024-07-22 14:00:00,2024,7,22,14,0,30,2024-07-22,Summer,Good,Low,False
1721660400,2,2.25,4.16,226.97,79.39,2.76,2024-07-22 15:00:00,2024,7,22,15,0,30,2024-07-22,Summer,Good,Low,False
1721664000,2,2.2,4.76,230.31,77.96,2.7,2024-07-22 16:00:00,2024,7,22,16,0,30,2024-07-22,Summer,Good,Low,False
1721667600,2,1.97,5.83,223.64,72.96,2.45,2024-07-22 17:00:00,2024,7,22,17,0,30,2024-07-22,Summer,Good,Low,True
1721671200,2,1.8,6.08,216.96,69.38,2.3,2024-07-22 18:00:00,2024,7,22,18,0,30,2024-07-22,Summer,Good,Low,True
1721674800,2,1.87,7.97,213.62,62.94,2.51,2024-07-22 19:00:00,2024,7,22,19,0,30,2024-07-22,Summer,Good,Low,True
1721678400,1,2.13,10.37,211.95,55.79,2.99,2024-07-22 20:00:00,2024,7,22,20,0,30,2024-07-22,Summer,Good,Low,False
1721682000,1,2.27,11.48,210.29,50.07,3.27,2024-07-22 21:00:00,2024,7,22,21,0,30,2024-07-22,Summer,Good,Low,False
1721685600,1,2.38,12.0,211.95,45.42,3.45,2024-07-22 22:00:00,2024,7,22,22,0,30,2024-07-22,Summer,Good,Low,False
1721689200,1,2.69,11.65,220.3,43.27,3.88,2024-07-22 23:00:00,2024,7,22,23,0,30,2024-07-22,Summer,Good,Low,False
1721692800,1,3.43,10.8,230.31,42.92,4.75,2024-07-23 00:00:00,2024,7,23,0,1,30,2024-07-23,Summer,Good,Low,False
1721869200,1,1.95,7.8,210.29,50.07,2.28,2024-07-25 01:00:00,2024,7,25,1,3,30,2024-07-25,Summer,Good,Low,False
1721872800,1,1.88,7.03,216.96,50.07,2.2,2024-07-25 02:00:00,2024,7,25,2,3,30,2024-07-25,Summer,Good,Low,False
